STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CLDD,DP01,DP10,DT00,DT32,DX32,DX70,DX90,EMNT,EMXP,EMXT,HTDD,PRCP,TAVG,TMAX,TMIN
IN011410500,"AMBIKAPUR, IN",23.167,83.25,611,2025-04-01 00:00:00,414.0,293.0,22.31578947,17.84210526,0,0,0,31.0,23.0,46.0,6.698421053,100.0,0.0,24.45368421,74.8233536,91.87848452,57.76822267
IN019040100,"BARMER, IN",25.75,71.383,194,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,68.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,82.23087239
IN017060500,"GOPALPUR, IN",19.267,84.883,17,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,65.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.70392923
IN023060800,"BAHRAICH, IN",27.567,81.6,124,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,50.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,56.18935626
IN019120700,"GANGANAGAR, IN",29.917,73.917,177,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,52.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,59.33623068
IN019100500,"CHURU, IN",28.25,74.917,291,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,58.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,71.50036971
IN020130700,"TIRUCHCHIRAPALLI, IN",10.767,78.717,88,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,73.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,79.1261796
IN011180800,"JABALPUR, IN",23.2,79.95,393,2025-04-01 00:00:00,925.6964286,337.0,22.31578947,17.84210526,0,0,0,26.0,22.0,49.0,6.698421053,103.0,0.0,24.45368421,77.51796195,92.92095761,62.11496629
IN012201100,"RATNAGIRI, IN",16.983,73.333,67,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,70.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,78.59606773
IN012131800,"KOLHAPUR, IN",16.7,74.233,570,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,67.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,73.83616601
IN023060800,"BAHRAICH, IN",27.567,81.6,124,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,50.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,58.53897499
IN099999901,"PORT BLAIR, IN",11.667,92.717,79,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,72.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,74.68031478
IN003050500,"DIBRUGARH MOHANBAR, IN",27.483,95.017,111,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,62.67999347
IN004110600,"PURNEA, IN",25.267,87.467,38,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,63.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,72.35284356
IN011180800,"JABALPUR, IN",23.2,79.95,393,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,69.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,75.48439266
IN006011400,"CHANDIGARH IAFB, IN",30.733,76.883,347,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,29.0,29.0,62.98222222,6.698421053,107.0,12.28888889,24.45368421,81.53204554,101.571206,71.00517182
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,58.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.61030767
IN011340100,"SATNA, IN",24.567,80.833,317,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,52.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,65.21422146
IN011140700,"GUNA, IN",24.65,77.317,478,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,50.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,62.47317304
IN001080500,"BEGUMPET OBSERVATORY, IN",17.45,78.47,527,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,68.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.71023104
IN004110600,"PURNEA, IN",25.267,87.467,38,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,63.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.83810554
IN005171200,"SURAT, IN",21.2,72.833,12,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,75.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,79.92744449
IN019120700,"GANGANAGAR, IN",29.917,73.917,177,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,52.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,61.4591998
IN003010600,"SILCHAR, IN",24.75,92.8,29,2025-06-01 00:00:00,735.0,388.0,22.31578947,17.84210526,0,0,0,30.0,18.0,59.0,6.698421053,95.0,0.0,24.45368421,76.52207973,88.68133067,64.3628288
IN023101700,"BAREILLY, IN",28.367,79.4,169,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,29.0,12.0,52.0,6.698421053,98.0,12.28888889,24.45368421,73.28174151,89.28577344,57.27770959
IN020100400,"PAMBAN, IN",9.267,79.3,11,2025-09-01 00:00:00,1313.0,530.0,22.31578947,17.84210526,0,0,0,28.0,23.0,74.0,6.698421053,96.0,0.0,24.45368421,84.74374037,92.62887551,76.85860522
IN019100500,"CHURU, IN",28.25,74.917,291,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,58.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,73.07451676
IN023060800,"BAHRAICH, IN",27.567,81.6,124,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,50.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,56.80622851
IN019191200,"KOTA AERODROME, IN",25.15,75.85,274,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,26.0,73.0,6.698421053,114.0,12.28888889,24.45368421,96.03993801,107.2588565,84.82101947
IN020130700,"TIRUCHCHIRAPALLI, IN",10.767,78.717,88,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,73.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,79.29326907
IN011180800,"JABALPUR, IN",23.2,79.95,393,2025-04-01 00:00:00,925.6964286,337.0,22.31578947,17.84210526,0,0,0,26.0,22.0,49.0,6.698421053,103.0,0.0,24.45368421,75.9817497,92.96837076,58.99512865
IN011340100,"SATNA, IN",24.567,80.833,317,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,52.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,63.35425942
IN001090500,"RAMGUNDAM, IN",18.767,79.433,156,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,56.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,68.40180309
IN017060500,"GOPALPUR, IN",19.267,84.883,17,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,65.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,71.50949858
IN024080100,"JALPAIGURI, IN",26.533,88.717,83,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,63.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,69.98925226
IN024041000,"COOCH BEHAR, IN",26.333,89.467,43,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,63.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,71.18804576
IN009100200,"GULBARGA, IN",17.35,76.85,458,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,30.0,30.0,62.98222222,6.698421053,110.0,12.28888889,24.45368421,81.53204554,103.4333311,71.00517182
IN001111200,"MACHILIPATNAM, IN",16.2,81.15,3,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,29.0,29.0,76.0,6.698421053,100.0,12.28888889,24.45368421,90.51901787,99.18624362,81.85179211
IN020020300,"CUDDALORE, IN",11.767,79.767,12,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,77.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,81.04995619
IN012141800,"NAGPUR SONEGAON, IN",21.1,79.05,310,2025-08-01 00:00:00,925.6964286,524.0,22.31578947,17.84210526,0,0,0,31.0,31.0,57.0,6.698421053,107.0,0.0,24.45368421,82.84226741,99.90988093,65.77465389
IN012070800,"BOMBAY SANTACRUZ, IN",19.117,72.85,14,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,74.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,75.05698654
IN014020800,"CHERRAPUNJI, IN",25.25,91.733,1313,2025-09-01 00:00:00,925.6964286,414.0777778,23.0,20.0,0,0,0,27.54945055,22.34065934,59.0,16.14,101.3626374,12.28888889,56.44,81.53204554,95.03336038,61.19420708
IN020020300,"CUDDALORE, IN",11.767,79.767,12,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,71.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,76.86239049
IN003010600,"SILCHAR, IN",24.75,92.8,29,2025-07-01 00:00:00,1238.0,503.0,22.31578947,17.84210526,0,0,0,30.0,26.0,66.0,6.698421053,97.0,0.0,24.45368421,81.91919021,92.67172655,71.16665386
IN018103100,"PATIALA, IN",30.333,76.467,251,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,47.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,55.69880299
IN006011400,"CHANDIGARH IAFB, IN",30.733,76.883,347,2025-08-01 00:00:00,925.6964286,169.0,22.31578947,17.84210526,0,0,0,31.0,6.0,48.0,6.698421053,95.0,3.0,24.45368421,70.98833067,86.97523846,55.00142289
IN003080100,"PET JORHAT, IN",26.9,94.2,87,2025-06-01 00:00:00,1026.0,442.0,22.31578947,17.84210526,0,0,0,29.0,10.0,69.0,6.698421053,96.0,0.0,24.45368421,80.65279328,86.13561976,75.16996679
IN011410500,"AMBIKAPUR, IN",23.167,83.25,611,2025-10-01 00:00:00,927.0,513.0,22.31578947,17.84210526,0,0,0,30.0,30.0,59.0,6.698421053,106.0,0.0,24.45368421,83.96868427,98.59595682,69.34141172
IN003030100,"DHUBRI, IN",26.017,89.983,36,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,67.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.44966021
IN099999901,"PORT BLAIR, IN",11.667,92.717,79,2025-11-01 00:00:00,925.6964286,414.0777778,21.0,17.0,0,0,0,27.54945055,22.34065934,62.98222222,2.76,101.3626374,12.28888889,16.5,81.53204554,95.03336038,71.00517182
IN012220400,"MAHABALESHWAR, IN",17.933,73.667,1382,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,62.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,66.9045735
IN019100500,"CHURU, IN",28.25,74.917,291,2025-09-01 00:00:00,925.6964286,320.0,22.31578947,17.84210526,0,0,0,29.0,19.0,48.0,6.698421053,103.0,1.0,24.45368421,76.40783451,92.93659334,59.87907568
IN023550800,"VARANASI, IN",25.3,83.017,90,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,24.0,62.98222222,6.698421053,105.0,12.28888889,24.45368421,81.53204554,95.1288294,71.00517182
IN018103100,"PATIALA, IN",30.333,76.467,251,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,57.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,71.00527958
IN009090300,"GADAG, IN",15.417,75.633,650,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,66.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,69.14084124
IN019070100,"BIKANER, IN",28.0,73.3,224,2025-06-01 00:00:00,925.6964286,872.0,22.31578947,17.84210526,0,0,0,30.0,30.0,71.0,6.698421053,116.0,0.0,24.45368421,96.44115031,109.8657497,83.01655089
IN020130700,"TIRUCHCHIRAPALLI, IN",10.767,78.717,88,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,73.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,79.4597834
IN099999901,"PORT BLAIR, IN",11.667,92.717,79,2025-09-01 00:00:00,925.6964286,414.0777778,21.0,17.0,0,0,0,27.54945055,22.34065934,62.98222222,2.76,101.3626374,12.28888889,16.5,81.53204554,95.03336038,71.00517182
IN003041800,"GAUHATI, IN",26.1,91.583,54,2025-11-01 00:00:00,925.6964286,414.0777778,26.0,18.0,0,0,0,27.54945055,22.34065934,62.98222222,4.37,101.3626374,12.28888889,12.6,81.53204554,95.03336038,71.00517182
IN023101700,"BAREILLY, IN",28.367,79.4,169,2025-11-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,27.0,64.0,6.698421053,104.0,12.28888889,24.45368421,89.10277285,99.87141666,78.33412905
IN020130700,"TIRUCHCHIRAPALLI, IN",10.767,78.717,88,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,75.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.75842727
IN023351400,"LUCKNOW AMAUSI, IN",26.75,80.883,128,2025-11-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,71.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,80.33848305
IN005090100,"DWARKA, IN",22.367,69.083,11,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,75.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,79.95993019
IN021012000,"KAILASHAHAR, IN",24.317,92.0,30,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,26.0,18.0,58.0,6.698421053,99.0,12.28888889,24.45368421,79.53289685,91.85892533,67.20686837
IN020020300,"CUDDALORE, IN",11.767,79.767,12,2025-11-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,72.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,79.43705323
IN005050100,"BHAUNAGAR, IN",21.75,72.2,11,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,71.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,80.04044098
IN003050500,"DIBRUGARH MOHANBAR, IN",27.483,95.017,111,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,62.91947119
IN001120100,"KURNOOL, IN",15.8,78.067,281,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,25.0,25.0,72.0,6.698421053,108.0,12.28888889,24.45368421,91.7616344,105.3631396,78.16012917
IN002050100,"PASIGHAT, IN",28.1,95.383,157,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,68.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,72.91147784
IN019040100,"BARMER, IN",25.75,71.383,194,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,68.60206053
IN011140700,"GUNA, IN",24.65,77.317,478,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,50.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,62.00411333
IN001200200,"VISHAKHAPATNAM, IN",17.717,83.233,3,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,27.0,62.98222222,6.698421053,100.0,12.28888889,24.45368421,81.53204554,98.34076001,71.00517182
IN021012000,"KAILASHAHAR, IN",24.317,92.0,30,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,26.0,18.0,58.0,6.698421053,99.0,12.28888889,24.45368421,80.07291748,93.68871418,66.45712078
IN011160300,"HOSHANGABAD, IN",22.767,77.767,302,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,68.28534214
IN020081700,"MADURAI, IN",9.833,78.083,131,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,26.0,62.98222222,6.698421053,104.0,12.28888889,24.45368421,81.53204554,98.90034388,71.00517182
IN023420800,"MUKTESHWAR KUMAON, IN",29.467,79.65,2311,2025-08-01 00:00:00,47.0,21.0,22.31578947,17.84210526,0,0,0,19.0,0.0,49.0,6.698421053,81.0,57.0,24.45368421,64.05598497,73.87720246,54.23476748
IN005050100,"BHAUNAGAR, IN",21.75,72.2,11,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,71.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,80.56433429
IN019070100,"BIKANER, IN",28.0,73.3,224,2025-04-01 00:00:00,608.0,441.0,22.31578947,17.84210526,0,0,0,31.0,23.0,49.0,6.698421053,103.0,0.0,24.45368421,78.53770689,94.47840254,62.59701125
IN001111200,"MACHILIPATNAM, IN",16.2,81.15,3,2025-09-01 00:00:00,1478.0,636.0,22.31578947,17.84210526,0,0,0,31.0,31.0,72.0,6.698421053,101.0,0.0,24.45368421,85.72611153,97.12555378,74.32666929
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,29.0,27.0,62.98222222,6.698421053,104.0,12.28888889,24.45368421,81.53204554,97.34666291,71.00517182
IN001120100,"KURNOOL, IN",15.8,78.067,281,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,25.0,25.0,72.0,6.698421053,108.0,12.28888889,24.45368421,91.33643625,102.1698758,80.50299666
IN023310500,"JHANSI, IN",25.45,78.617,258,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,69.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,79.49197317
IN023261300,"GORAKHPUR, IN",26.75,83.367,77,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,28.0,27.0,71.0,6.698421053,108.0,12.28888889,24.45368421,87.39141933,99.35366241,75.42917625
IN012230300,"SHOLAPUR, IN",17.667,75.9,479,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,62.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,74.15068345
IN004011500,"BHAGALPUR, IN",25.233,86.95,49,2025-11-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,71.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.15614231
IN007101600,"SHIMLA, IN",31.1,77.167,2202,2025-11-01 00:00:00,925.6964286,95.0,22.31578947,17.84210526,0,0,0,29.0,0.0,51.0,6.698421053,83.0,13.0,24.45368421,68.44914579,79.13181236,57.76647922
IN001170800,"NIZAMABAD, IN",18.667,78.1,381,2025-07-01 00:00:00,1350.0,616.0,22.31578947,17.84210526,0,0,0,30.0,30.0,61.0,6.698421053,106.0,0.0,24.45368421,87.56717909,100.8696047,74.26475348
IN023160900,"DEHRADUN, IN",30.317,78.033,682,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,25.0,24.0,57.0,6.698421053,101.0,12.28888889,24.45368421,80.66557281,95.19446313,66.1366825
IN024041000,"COOCH BEHAR, IN",26.333,89.467,43,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,63.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,69.58752515
IN009070100,"CHITRADURGA, IN",14.233,76.433,733,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,68.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,71.32303327
IN010100400,"THIRUVANANTHAPURAM, IN",8.483,76.95,64,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,25.0,25.0,62.98222222,6.698421053,95.0,12.28888889,24.45368421,81.53204554,92.58255536,71.00517182
IN024090600,"MALDA, IN",25.033,88.133,31,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,63.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,72.66073233
IN023160900,"DEHRADUN, IN",30.317,78.033,682,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,25.0,24.0,57.0,6.698421053,101.0,12.28888889,24.45368421,80.38373345,93.58052254,67.18694435
IN024090600,"MALDA, IN",25.033,88.133,31,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,70.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,78.70107363
IN014020800,"CHERRAPUNJI, IN",25.25,91.733,1313,2025-10-01 00:00:00,925.6964286,414.0777778,23.0,20.0,0,0,0,27.54945055,22.34065934,59.0,16.14,101.3626374,12.28888889,56.44,81.53204554,95.03336038,62.17233992
IN012070800,"BOMBAY SANTACRUZ, IN",19.117,72.85,14,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,74.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,76.66778953
IN019140400,"JAISALMER, IN",26.9,70.917,231,2025-11-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,70.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,81.63873235
IN005150100,"RAJKOT, IN",22.3,70.783,138,2025-11-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,66.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.69871597
IN020100400,"PAMBAN, IN",9.267,79.3,11,2025-06-01 00:00:00,1313.0,530.0,22.31578947,17.84210526,0,0,0,28.0,23.0,74.0,6.698421053,96.0,0.0,24.45368421,84.46633237,90.81504792,78.11761681
IN006011400,"CHANDIGARH IAFB, IN",30.733,76.883,347,2025-06-01 00:00:00,925.6964286,611.0,22.31578947,17.84210526,0,0,0,31.0,31.0,67.0,6.698421053,107.0,0.0,24.45368421,88.12108485,101.022156,75.22001369
IN010050700,"KOZHIKODE, IN",11.25,75.783,5,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,27.0,62.98222222,6.698421053,99.0,12.28888889,24.45368421,81.53204554,98.40105202,71.00517182
IN002050100,"PASIGHAT, IN",28.1,95.383,157,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,58.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,62.06137107
IN019010300,"AJMER, IN",26.45,74.617,486,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,66.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,73.56429478
IN011150300,"GWALIOR, IN",26.233,78.25,207,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,53.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,61.03103686
IN011160300,"HOSHANGABAD, IN",22.767,77.767,302,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,68.05493133
IN003030100,"DHUBRI, IN",26.017,89.983,36,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,62.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,66.73014086
IN009120400,"HONAVAR, IN",14.283,74.45,9,2025-08-01 00:00:00,925.6964286,504.0,22.31578947,17.84210526,0,0,0,27.0,27.0,73.0,6.698421053,95.0,0.0,24.45368421,85.05583833,94.79988416,75.3117925
IN005150100,"RAJKOT, IN",22.3,70.783,138,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,69.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,76.07701914
IN017121000,"JHARSUGUDA, IN",21.917,84.083,230,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,52.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,65.34728099
